soccerway_pk,Nombre,Apellidos,Nombre Jugador,Nacionalidad,Fecha de nacimiento,Edad,País de nacimiento,Posición,Altura,Peso,Pie,Equipo,Temporada,URL,2025_Temporada,2025_Equipo,2025_Liga,2025_Minutos Jugados,2025_Apariciones,2025_Alineaciones,2025_Entra,2025_Sale,2025_Comenzó de suplente,2025_Gol,2025_Amarilla,2025_Segunda Amarilla,2025_Roja,2024_Temporada,2024_Equipo,2024_Liga,2024_Minutos Jugados,2024_Apariciones,2024_Alineaciones,2024_Entra,2024_Sale,2024_Comenzó de suplente,2024_Gol,2024_Amarilla,2024_Segunda Amarilla,2024_Roja,Posicion Secundaria,Link Jugador,Valor de Mercado,Agente,Fichado,Contrato Hasta,ELO,Ritmo,Tiro,Pase,Regate,Defensa,Físico,Salto,Estirada,Paradas,Saques,Colocación,Reflejos
franco_agustin_camejo_argentina_24_marzo_2003,Franco Agustín,Camejo,Franco Agustín Camejo,Argentina,2003-03-24 00:00:00,21.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,San Martín Burzaco,2025,https://el.soccerway.com/players/franco-agustin-camejo/892556/,2025,San Martín Burzaco,Primera B Metropolitana (Tercera División de Argentina),55,2,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Interior derecho,https://www.transfermarkt.es/franco-camejo/profil/spieler/1248556,Sin valor,Desconocido,17/01/2025,31/12/2025,0,0,0,0,0,0,0,0,0,0,0,0,0
juan_eduardo_figueroa_argentina_14_julio_1992,Juan Eduardo,Figueroa,Juan Eduardo Figueroa,Argentina,1992-07-14 00:00:00,32.0,Argentina,Portero,176 cm,74 kg,Derecho,San Martín Burzaco,2025,https://el.soccerway.com/players/juan-eduardo-figueroa/220551/,2025,San Martín Burzaco,Primera B Metropolitana (Tercera División de Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portero,https://www.transfermarkt.es/juan-figueroa/profil/spieler/213908,Sin valor,Desconocido,01/01/2025,-,0,0,0,0,0,0,0,0,0,0,0,0,0
aaron_daniel_spagna_argentina_19_febrero_2002,Aaron Daniel,Spagna,Aaron Daniel Spagna,Argentina,2002-02-19 00:00:00,23.0,Argentina,Delantero,195 cm,78 kg,Sin información,San Martín Burzaco,2025,https://el.soccerway.com/players/aaron-daniel-spagna/616453/,2025,San Martín Burzaco,Primera B Metropolitana (Tercera División de Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
kevin_agustin_denis_argentina_12_marzo_2000,Kevin Agustín,Denis,Kevin Agustín Denis,Argentina,2000-03-12 00:00:00,24.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,San Martín Burzaco,2025,https://el.soccerway.com/players/kevin-denis/679485/,2025,San Martín Burzaco,Primera B Metropolitana (Tercera División de Argentina),161,2,2,0,2,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
lucas_matias_sergi_argentina_29_octubre_1994,Lucas Matías,Sergi,Lucas Matías Sergi,Argentina,1994-10-29 00:00:00,30.0,Argentina,Delantero,Sin información,Sin información,Sin información,San Martín Burzaco,2025,https://el.soccerway.com/players/lucas-matias-sergi/674920/,2025,San Martín Burzaco,Primera B Metropolitana (Tercera División de Argentina),52,3,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Delantero centro,https://www.transfermarkt.es/lucas-sergi/profil/spieler/1249222,Sin valor,Desconocido,01/01/2022,-,0,0,0,0,0,0,0,0,0,0,0,0,0
braian_eduardo_chavez_argentina_03_octubre_1991,Braian Eduardo,Chávez,Braian Eduardo Chávez,Argentina,1991-10-03 00:00:00,33.0,Argentina,Delantero,Sin información,Sin información,Sin información,San Martín Burzaco,2025,https://el.soccerway.com/players/braian-chavez/329521/,2025,San Martín Burzaco,Primera B Metropolitana (Tercera División de Argentina),126,2,2,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Delantero centro,https://www.transfermarkt.es/braian-chavez/profil/spieler/888984,Sin valor,Desconocido,04/01/2025,31/12/2025,0,0,0,0,0,0,0,0,0,0,0,0,0
nicolas_juan_daniel_gomez_argentina_27_febrero_1997,Nicolás Juan Daniel,Gómez,Nicolás Juan Daniel Gómez,Argentina,1997-02-27 00:00:00,28.0,Argentina,Defensa,Sin información,Sin información,Sin información,San Martín Burzaco,2025,https://el.soccerway.com/players/nicolas-juan-daniel-gomez/898972/,2025,San Martín Burzaco,Primera B Metropolitana (Tercera División de Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
claudio_jose_azaldegui_argentina_16_octubre_1991,Claudio José,Azaldegui,Claudio José Azaldegui,Argentina,1991-10-16 00:00:00,33.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,San Martín Burzaco,2025,https://el.soccerway.com/players/claudio-jose-azaldegui/950046/,2025,San Martín Burzaco,Primera B Metropolitana (Tercera División de Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
santiago_martin_fernandez_argentina_16_agosto_2001,Santiago Martín,Fernández,Santiago Martín Fernández,Argentina,2001-08-16 00:00:00,23.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,San Martín Burzaco,2025,https://el.soccerway.com/players/santiago-martin-fernandez/1023211/,2025,San Martín Burzaco,Primera B Metropolitana (Tercera División de Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
braian_nicolas_molina_argentina_17_abril_1995,Braian Nicolás,Molina,Braian Nicolás Molina,Argentina,1995-04-17 00:00:00,29.0,Argentina,Defensa,183 cm,86 kg,Sin información,San Martín Burzaco,2025,https://el.soccerway.com/players/braian-molina/432708/,2025,San Martín Burzaco,Primera B Metropolitana (Tercera División de Argentina),270,3,3,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lateral derecho,https://www.transfermarkt.es/braian-molina/profil/spieler/442228,Sin valor,Primotempo,02/01/2025,-,0,0,0,0,0,0,0,0,0,0,0,0,0
guillermo_jorge_mac_kay_argentina_12_diciembre_2001,Guillermo Jorge,Mac Kay,Guillermo Jorge Mac Kay,Argentina,2001-12-12 00:00:00,23.0,Argentina,Delantero,Sin información,Sin información,Sin información,San Martín Burzaco,2025,https://el.soccerway.com/players/guillermo-mackay/816340/,2025,San Martín Burzaco,Primera B Metropolitana (Tercera División de Argentina),28,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
richard_jonathan_lazarev_argentina_01_mayo_2001,Richard Jonathan,Lazarev,Richard Jonathan Lazarev,Argentina,2001-05-01 00:00:00,23.0,Argentina,Defensa,Sin información,Sin información,Sin información,San Martín Burzaco,2025,https://el.soccerway.com/players/richard-jonathan-lazarev/1023886/,2025,San Martín Burzaco,Primera B Metropolitana (Tercera División de Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
thiago_omar_segura_argentina_19_mayo_2005,Thiago Omar,Segura,Thiago Omar Segura,Argentina,2005-05-19 00:00:00,19.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,San Martín Burzaco,2025,https://el.soccerway.com/players/thiago-omar-segura/1001716/,2025,San Martín Burzaco,Primera B Metropolitana (Tercera División de Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
emanuel_cipriano_treppo_argentina_20_mayo_1992,Emanuel Cipriano,Treppo,Emanuel Cipriano Treppo,Argentina,1992-05-20 00:00:00,32.0,Argentina,Delantero,171 cm,70 kg,Sin información,San Martín Burzaco,2025,https://el.soccerway.com/players/emanuel-cipriano-treppo/193780/,2025,San Martín Burzaco,Primera B Metropolitana (Tercera División de Argentina),220,3,3,0,3,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Interior izquierdo,https://www.transfermarkt.es/cipriano-treppo/profil/spieler/193780,Sin valor,CFR FUTBOL,02/01/2025,31/12/2025,0,0,0,0,0,0,0,0,0,0,0,0,0
gonzalo_rehak_argentina_11_enero_1994,Gonzalo,Rehak,Gonzalo Rehak,Argentina,1994-01-11 00:00:00,31.0,Argentina,Portero,178 cm,69 kg,Sin información,San Martín Burzaco,2025,https://el.soccerway.com/players/gonzalo-rehak/434416/,2025,San Martín Burzaco,Primera B Metropolitana (Tercera División de Argentina),270,3,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
marco_joaquin_camejo_argentina_24_marzo_2003,Marco Joaquín,Camejo,Marco Joaquín Camejo,Argentina,2003-03-24 00:00:00,21.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,San Martín Burzaco,2025,https://el.soccerway.com/players/marco-joaquin-camejo/950610/,2025,San Martín Burzaco,Primera B Metropolitana (Tercera División de Argentina),32,2,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
jose_luis_geneiro_nunez_argentina_07_mayo_2000,Jose Luis,Geneiro Núñez,Jose Luis Geneiro Núñez,Argentina,2000-05-07 00:00:00,24.0,Argentina,Delantero,Sin información,Sin información,Sin información,San Martín Burzaco,2025,https://el.soccerway.com/players/jose-luis-geneiro-nunez/855038/,2025,San Martín Burzaco,Primera B Metropolitana (Tercera División de Argentina),90,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
lucas_gabriel_rodriguez_argentina_23_mayo_2004,Lucas Gabriel,Rodríguez,Lucas Gabriel Rodríguez,Argentina,2004-05-23 00:00:00,20.0,Argentina,Portero,Sin información,Sin información,Sin información,San Martín Burzaco,2025,https://el.soccerway.com/players/lucas-gabriel-rodriguez/958876/,2025,San Martín Burzaco,Primera B Metropolitana (Tercera División de Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portero,https://www.transfermarkt.es/lucas-rodriguez/profil/spieler/1249225,Sin valor,Desconocido,01/01/2024,-,0,0,0,0,0,0,0,0,0,0,0,0,0
fernando_martin_gimenez_argentina_11_agosto_1994,Fernando Martín,Giménez,Fernando Martín Giménez,Argentina,1994-08-11 00:00:00,30.0,Argentina,Delantero,Sin información,Sin información,Sin información,San Martín Burzaco,2025,https://el.soccerway.com/players/fernando-martin-gimenez/480410/,2025,San Martín Burzaco,Primera B Metropolitana (Tercera División de Argentina),218,3,3,0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Delantero centro,https://www.transfermarkt.es/fernando-gimenez/profil/spieler/887269,Sin valor,Desconocido,02/01/2025,31/12/2025,0,0,0,0,0,0,0,0,0,0,0,0,0
matias_ernesto_escudero_argentina_27_diciembre_1998,Matías Ernesto,Escudero,Matías Ernesto Escudero,Argentina,1998-12-27 00:00:00,26.0,Argentina,Defensa,Sin información,Sin información,Sin información,San Martín Burzaco,2025,https://el.soccerway.com/players/matias-escudero/398807/,2025,San Martín Burzaco,Primera B Metropolitana (Tercera División de Argentina),211,3,2,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lateral derecho,https://www.transfermarkt.es/matias-escudero/profil/spieler/401584,Sin valor,Desconocido,01/01/2024,31/12/2025,0,0,0,0,0,0,0,0,0,0,0,0,0
diego_ignacio_molina_farina_argentina_23_junio_1993,Diego Ignacio,Molina Fariña,Diego Ignacio Molina Fariña,Argentina,1993-06-23 00:00:00,31.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,San Martín Burzaco,2025,https://el.soccerway.com/players/diego-molina/193782/,2025,San Martín Burzaco,Primera B Metropolitana (Tercera División de Argentina),123,2,2,0,1,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
diego_orlando_auzqui_argentina_19_octubre_1989,Diego Orlando,Auzqui,Diego Orlando Auzqui,Argentina,1989-10-19 00:00:00,35.0,Argentina,Centrocampista,174 cm,69 kg,Derecho,San Martín Burzaco,2025,https://el.soccerway.com/players/diego-orlando-auzqui/13929/,2025,San Martín Burzaco,Primera B Metropolitana (Tercera División de Argentina),27,1,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Interior izquierdo,https://www.transfermarkt.es/diego-auzqui/profil/spieler/56064,Sin valor,LFMagency,02/01/2025,31/12/2025,0,0,0,0,0,0,0,0,0,0,0,0,0
lautaro_suarez_costa_argentina_23_junio_1991,Lautaro,Suárez Costa,Lautaro Suárez Costa,Argentina,1991-06-23 00:00:00,33.0,Argentina,Defensa,Sin información,Sin información,Sin información,San Martín Burzaco,2025,https://el.soccerway.com/players/lautaro-suarez-costa/399116/,2025,San Martín Burzaco,Primera B Metropolitana (Tercera División de Argentina),172,2,2,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lateral izquierdo,https://www.transfermarkt.es/lautaro-suarez-costa/profil/spieler/1105936,Sin valor,AG SPORTS,02/01/2025,31/12/2025,0,0,0,0,0,0,0,0,0,0,0,0,0
bruno_leonardo_mino_argentina_05_diciembre_2003,Bruno Leonardo,Miño,Bruno Leonardo Miño,Argentina,2003-12-05 00:00:00,21.0,Argentina,Delantero,Sin información,Sin información,Sin información,Argentino Quilmes,2025,https://el.soccerway.com/players/bruno-mino/911327/,2025,Argentino Quilmes,Primera B Metropolitana (Tercera División de Argentina),206,3,3,0,2,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
maximo_guzman_argentina_08_junio_2002,Máximo,Guzmán,Máximo Guzmán,Argentina,2002-06-08 00:00:00,22.0,Argentina,Delantero,190 cm,75 kg,Sin información,Argentino Quilmes,2025,https://el.soccerway.com/players/maximo-guzman/818146/,2025,Argentino Quilmes,Primera B Metropolitana (Tercera División de Argentina),115,4,1,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
geronimo_oscar_velozo_argentina_07_julio_2003,Gerónimo Oscar,Velozo,Gerónimo Oscar Velozo,Argentina,2003-07-07 00:00:00,21.0,Argentina,Defensa,Sin información,Sin información,Sin información,Argentino Quilmes,2025,https://el.soccerway.com/players/geronimo-velozo/950241/,2025,Argentino Quilmes,Primera B Metropolitana (Tercera División de Argentina),19,1,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
facundo_cipresso_argentina_15_febrero_1999,Facundo,Cipresso,Facundo Cipresso,Argentina,1999-02-15 00:00:00,26.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,Argentino Quilmes,2025,https://el.soccerway.com/players/facundo-cipresso/670108/,2025,Argentino Quilmes,Primera B Metropolitana (Tercera División de Argentina),111,2,2,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
braian_joaquin_molina_argentina_21_junio_2003,Braian Joaquín,Molina,Braian Joaquín Molina,Argentina,2003-06-21 00:00:00,21.0,Argentina,Delantero,Sin información,Sin información,Sin información,Argentino Quilmes,2025,https://el.soccerway.com/players/joaquin-molina/950239/,2025,Argentino Quilmes,Primera B Metropolitana (Tercera División de Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
leonardo_david_escalante_argentina_26_mayo_2000,Leonardo David,Escalante,Leonardo David Escalante,Argentina,2000-05-26 00:00:00,24.0,Argentina,Defensa,Sin información,Sin información,Sin información,Argentino Quilmes,2025,https://el.soccerway.com/players/leonardo-escalante/816008/,2025,Argentino Quilmes,Primera B Metropolitana (Tercera División de Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
facundo_nahuel_stable_argentina_02_julio_1995,Facundo Nahuel,Stable,Facundo Nahuel Stable,Argentina,1995-07-02 00:00:00,29.0,Argentina,Delantero,Sin información,Sin información,Sin información,Argentino Quilmes,2025,https://el.soccerway.com/players/facundo-nahuel-stable/324438/,2025,Argentino Quilmes,Primera B Metropolitana (Tercera División de Argentina),203,4,3,1,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Extremo izquierdo,https://www.transfermarkt.es/facundo-stable/profil/spieler/565196,50 mil €,Fantastic Soccer ...,08/01/2025,31/12/2025,0,0,0,0,0,0,0,0,0,0,0,0,0
diego_martin_roberts_argentina_14_mayo_2001,Diego Martín,Roberts,Diego Martín Roberts,Argentina,2001-05-14 00:00:00,23.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,Argentino Quilmes,2025,https://el.soccerway.com/players/diego-martin-roberts/844048/,2025,Argentino Quilmes,Primera B Metropolitana (Tercera División de Argentina),263,3,3,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
lucio_nadalin_argentina_19_octubre_1995,Lucio,Nadalín,Lucio Nadalín,Argentina,1995-10-19 00:00:00,29.0,Argentina,Defensa,Sin información,Sin información,Derecho,Argentino Quilmes,2025,https://el.soccerway.com/players/lucio-nadalin/450711/,2025,Argentino Quilmes,Primera B Metropolitana (Tercera División de Argentina),22,1,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
marcelo_damian_vega_argentina_16_septiembre_1986,Marcelo Damián,Vega,Marcelo Damián Vega,Argentina,1986-09-16 00:00:00,38.0,Argentina,Centrocampista,174 cm,Sin información,Sin información,Argentino Quilmes,2025,https://el.soccerway.com/players/marcelo-vega/53004/,2025,Argentino Quilmes,Primera B Metropolitana (Tercera División de Argentina),248,3,3,0,1,0,0,3,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Interior derecho,https://www.transfermarkt.es/marcelo-vega/profil/spieler/134417,Sin valor,Desconocido,06/01/2024,31/12/2025,0,0,0,0,0,0,0,0,0,0,0,0,0
german_pablo_cheppi_argentina_08_septiembre_1995,German Pablo,Cheppi,German Pablo Cheppi,Argentina,1995-09-08 00:00:00,29.0,Argentina,Portero,Sin información,Sin información,Sin información,Argentino Quilmes,2025,https://el.soccerway.com/players/german-pablo-cheppi/485138/,2025,Argentino Quilmes,Primera B Metropolitana (Tercera División de Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
leandro_esteban_guzman_argentina_19_abril_1989,Leandro Esteban,Guzmán,Leandro Esteban Guzmán,Argentina,1989-04-19 00:00:00,35.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,Argentino Quilmes,2025,https://el.soccerway.com/players/leandro-guzman/49949/,2025,Argentino Quilmes,Primera B Metropolitana (Tercera División de Argentina),188,4,1,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mediocentro ofensivo,https://www.transfermarkt.es/leandro-guzman/profil/spieler/254379,10 mil €,Desconocido,05/02/2025,31/12/2025,0,0,0,0,0,0,0,0,0,0,0,0,0
angel_ezequiel_madariaga_argentina_30_enero_2003,Ángel Ezequiel,Madariaga,Ángel Ezequiel Madariaga,Argentina,2003-01-30 00:00:00,22.0,Argentina,Delantero,Sin información,Sin información,Sin información,Argentino Quilmes,2025,https://el.soccerway.com/players/angel-ezequiel-madariaga/950240/,2025,Argentino Quilmes,Primera B Metropolitana (Tercera División de Argentina),8,1,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
alan_gaston_martin_argentina_03_febrero_2004,Alan Gastón,Martin,Alan Gastón Martin,Argentina,2004-02-03 00:00:00,21.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,Argentino Quilmes,2025,https://el.soccerway.com/players/alan-gaston-martin/1023429/,2025,Argentino Quilmes,Primera B Metropolitana (Tercera División de Argentina),5,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
francisco_manuel_peralta_salinas_paraguay_06_junio_1988,Francisco Manuel,Peralta Salinas,Francisco Manuel Peralta Salinas,Paraguay,1988-06-06 00:00:00,36.0,Paraguay,Portero,Sin información,Sin información,Sin información,Argentino Quilmes,2025,https://el.soccerway.com/players/francisco-manuel-peralta-salinas/220790/,2025,Argentino Quilmes,Primera B Metropolitana (Tercera División de Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portero,https://www.transfermarkt.es/manuel-peralta-salinas/profil/spieler/872710,Sin valor,Desconocido,01/01/2024,31/12/2025,0,0,0,0,0,0,0,0,0,0,0,0,0
fernando_pedro_cosciuc_argentina_19_febrero_1998,Fernando Pedro,Cosciuc,Fernando Pedro Cosciuc,Argentina,1998-02-19 00:00:00,27.0,Argentina,Defensa,182 cm,77 kg,Derecho,Argentino Quilmes,2025,https://el.soccerway.com/players/fernando-cosciuc/481743/,2025,Argentino Quilmes,Primera B Metropolitana (Tercera División de Argentina),360,4,4,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
