soccerway_pk,Nombre,Apellidos,Nacionalidad_x,Fecha de nacimiento,Edad_x,País de nacimiento,Posición,Altura,Peso,Pie_x,Equipo_x,Temporada,URL,2025_Temporada,2025_Equipo,2025_Liga,2025_Minutos Jugados,2025_Apariciones,2025_Alineaciones,2025_Entra,2025_Sale,2025_Comenzó de suplente,2025_Gol,2025_Amarilla,2025_Segunda Amarilla,2025_Roja,2024_Temporada,2024_Equipo,2024_Liga,2024_Minutos Jugados,2024_Apariciones,2024_Alineaciones,2024_Entra,2024_Sale,2024_Comenzó de suplente,2024_Gol,2024_Amarilla,2024_Segunda Amarilla,2024_Roja,2019/2020_Temporada,2019/2020_Equipo,2019/2020_Liga,2019/2020_Minutos Jugados,2019/2020_Apariciones,2019/2020_Alineaciones,2019/2020_Entra,2019/2020_Sale,2019/2020_Comenzó de suplente,2019/2020_Gol,2019/2020_Amarilla,2019/2020_Segunda Amarilla,2019/2020_Roja,tmkt_pk,Nombre Jugador,Fecha Nacimiento,Posicion,Posicion Secundaria,Equipo_y,Link Jugador,Valor de Mercado,Nacionalidad_y,Pie_y,Agente,Fichado,Contrato Hasta,besoccer_pk,Nombre completo,Nacionalidad,Edad_y,ELO,birth_date,Ritmo,Tiro,Pase,Regate,Defensa,Fisico,Físico,Salto,Estirada,Paradas,Saques,Colocación,Reflejos,Valoracion Scouting
cristobal_anibal_moreno_quezada_chile_19_junio_2006,Cristóbal Aníbal,Moreno Quezada,Chile,2006-06-19,18.0,Chile,Defensa,,,,Deportes Santa Cruz,2025,https://el.soccerway.com/players/cristobal-moreno/1022051/,2025.0,Deportes Santa Cruz,PRB,90,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,cristobal_anibal_moreno_quezada_chile_19_junio_2006,Cristóbal Aníbal Moreno Quezada,19/06/2006 (18),Extremo izquierdo,Extremo derecho,Deportes Santa Cruz,https://www.transfermarkt.es/cristobal-moreno/profil/spieler/1371353,Sin valor,Chile,Derecho,Desconocido,01/01/2025,-,,,,,,,,,,,,,,,,,,,,Predeterminado
icker_alonso_quiroz_espinoza_chile_10_septiembre_2006,Icker Alonso,Quiroz Espinoza,Chile,2006-09-10,18.0,Chile,Defensa,,,,Deportes Santa Cruz,2025,https://el.soccerway.com/players/icker-quiroz/971738/,2025.0,Deportes Santa Cruz,PRB,0,0,0,0,0,1,0,0,0,0,2024,Deportes Santa Cruz,PRB,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,icker_alonso_quiroz_espinoza_chile_10_septiembre_2006,Icker Alonso Quiroz Espinoza,10/09/2006 (18),Lateral derecho,Lateral izquierdo,Deportes Santa Cruz,https://www.transfermarkt.es/icker-quiroz/profil/spieler/1270416,Sin valor,Chile,Derecho,Desconocido,01/01/2025,-,icker_alonso_quiroz_espinoza_chile_10_septiembre_2006,Icker Alonso Quiroz Espinoza,Chile,18.0,30.0,10 septiembre 2006,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,,,,,,,,Predeterminado
gonzalo_rene_lauler_godoy_chile_14_enero_1989,Gonzalo René,Lauler Godoy,Chile,1989-01-14,36.0,Chile,Defensa,183 cm,,Izquierdo,Deportes Santa Cruz,2025,https://el.soccerway.com/players/gonzalo-laurer/21811/,2025.0,Deportes Santa Cruz,PRB,90,1,1,0,0,0,0,0,0,0,2024,Deportes Santa Cruz,PRB,2305.0,28.0,25.0,3.0,1.0,4.0,1.0,10.0,0.0,0.0,,,,,,,,,,,,,,gonzalo_rene_lauler_godoy_chile_14_enero_1989,Gonzalo René Lauler Godoy,14/01/1989 (36),Defensa central,Lateral izquierdo,Deportes Santa Cruz,https://www.transfermarkt.es/gonzalo-lauler/profil/spieler/189743,50 mil €,Chile,Izquierdo,Desconocido,12/01/2024,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
marcelo_andres_cornejo_ortiz_chile_08_marzo_2006,Marcelo Andrés,Cornejo Ortiz,Chile,2006-03-08,18.0,Chile,Defensa,,,,Deportes Santa Cruz,2025,https://el.soccerway.com/players/marcelo-cornejo/1022050/,2025.0,Deportes Santa Cruz,PRB,?,?,?,?,?,?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Predeterminado
benjamin_mauricio_miranda_cavieres_chile_08_marzo_2004,Benjamín Mauricio,Miranda Cavieres,Chile,2004-03-08,20.0,Chile,Centrocampista,,,,Deportes Santa Cruz,2025,https://el.soccerway.com/players/benjamin-miranda/893330/,2025.0,Deportes Santa Cruz,PRB,0,0,0,0,0,1,0,0,0,0,2024,General Velásquez,SED,326.0,6.0,5.0,1.0,5.0,3.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,benjamin_mauricio_miranda_cavieres_chile_08_marzo_2004,Benjamín Mauricio Miranda Cavieres,08/03/2004 (20),Mediocentro,Interior derecho,Deportes Santa Cruz,https://www.transfermarkt.es/benjamin-miranda/profil/spieler/1108733,50 mil €,Chile,Derecho,Desconocido,01/01/2024,-,,,,,,,,,,,,,,,,,,,,Predeterminado
kevin_andrew_harbottle_carrasco_chile_08_junio_1990,Kevin Andrew,Harbottle Carrasco,Chile,1990-06-08,34.0,Chile,Delantero,165 cm,63 kg,Derecho,Deportes Santa Cruz,2025,https://el.soccerway.com/players/kevin-harbottle/83786/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kevin_andrew_harbottle_carrasco_chile_08_junio_1990,Kevin Andrew Harbottle Carrasco,08/06/1990 (34),Extremo izquierdo,Mediocentro ofensivo,Deportes Santa Cruz,https://www.transfermarkt.es/kevin-harbottle/profil/spieler/89606,75 mil €,Chile,Izquierdo,Adequatesports,10/01/2025,31/12/2025,kevin_andrew_harbottle_carrasco_chile_08_junio_1990,Kevin Andrew Harbottle Carrasco,Chile,34.0,51.0,08 junio 1990,82,60,62,77,40,60,,,,,,,,Predeterminado
luis_gonzalo_torres_varas_chile_28_agosto_1999,Luis Gonzalo,Torres Varas,Chile,1999-08-28,25.0,Chile,Centrocampista,,,,Deportes Santa Cruz,2025,https://el.soccerway.com/players/luis-torres/459670/,2025.0,Deportes Santa Cruz,PRB,?,?,?,?,?,?,?,?,?,?,2024,General Velásquez,SED,432.0,9.0,4.0,5.0,1.0,9.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,luis_gonzalo_torres_varas_chile_28_agosto_1999,Luis Gonzalo Torres Varas,28/08/1999 (25),Pivote,Mediocentro,Deportes Santa Cruz,https://www.transfermarkt.es/luis-torres/profil/spieler/582785,Sin valor,Chile,Derecho,Desconocido,01/07/2016,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
milton_tobias_oscar_alegre_lopez_argentina_14_octubre_1991,Milton Tobías Oscar,Alegre López,Argentina,1991-10-14,33.0,Argentina,Delantero,183 cm,,,Deportes Santa Cruz,2025,https://el.soccerway.com/players/m-alegre/78371/,2025.0,Deportes Santa Cruz,PRB,90,1,1,0,0,0,0,0,0,0,2024,Rangers,PRB,801.0,30.0,6.0,24.0,3.0,26.0,4.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Predeterminado
cristian_leandro_pardo_lopez_chile_10_enero_2003,Cristián Leandro,Pardo López,Chile,2003-01-10,22.0,Chile,Delantero,174 cm,68 kg,Ambos,Deportes Santa Cruz,2025,https://el.soccerway.com/players/cristian-leandro-pardo-lopez/895268/,2025.0,Deportes Santa Cruz,PRB,0,0,0,0,0,1,0,0,0,0,2024,Barnechea,PRB,827.0,21.0,9.0,12.0,9.0,15.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,cristian_leandro_pardo_lopez_chile_10_enero_2003,Cristián Leandro Pardo López,10/01/2003 (22),Extremo derecho,Extremo izquierdo,Deportes Santa Cruz,https://www.transfermarkt.es/cristian-pardo/profil/spieler/1137917,300 mil €,Chile,Derecho,AIM fútbol,03/02/2025,31/12/2025,cristian_leandro_pardo_lopez_chile_10_enero_2003,Cristián Leandro Pardo López,Chile,22.0,38.0,10 enero 2003,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,,,,,,,,Predeterminado
dilan_hernan_guzman_soto_chile_31_enero_2006,Dilan Hernán,Guzmán Soto,Chile,2006-01-31,19.0,Chile,Delantero,,,,Deportes Santa Cruz,2025,https://el.soccerway.com/players/dilan-guzman/936052/,2025.0,Deportes Santa Cruz,PRB,?,?,?,?,?,?,?,?,?,?,2024,Deportes Santa Cruz,PRB,383.0,9.0,5.0,4.0,5.0,8.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,dilan_hernan_guzman_soto_chile_31_enero_2006,Dilan Hernán Guzmán Soto,31/01/2006 (19),Mediocentro ofensivo,Extremo derecho,Deportes Santa Cruz,https://www.transfermarkt.es/dilan-guzman/profil/spieler/1236923,125 mil €,Chile,Derecho,Desconocido,01/01/2024,-,,,,,,,,,,,,,,,,,,,,Predeterminado
gianni_danielle_rodriguez_fernandez_uruguay_07_junio_1994,Gianni Danielle,Rodríguez Fernández,Uruguay,1994-06-07,30.0,Uruguay,Defensa,177 cm,70 kg,Izquierdo,Deportes Santa Cruz,2025,https://el.soccerway.com/players/gianni-rodriguez/181038/,2025.0,Deportes Santa Cruz,PRB,90,1,1,0,0,0,0,0,0,0,2024,Boston River,PRD,703.0,12.0,6.0,6.0,0.0,21.0,1.0,3.0,1.0,0.0,,,,,,,,,,,,,,gianni_danielle_rodriguez_fernandez_uruguay_07_junio_1994,Gianni Danielle Rodríguez Fernández,07/06/1994 (30),Lateral izquierdo,Interior izquierdo,Deportes Santa Cruz,https://www.transfermarkt.es/gianni-rodriguez/profil/spieler/189447,250 mil €,Uruguay,Izquierdo,G11,03/02/2025,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
diego_alonso_urzua_rojas_chile_04_febrero_1997,Diego Alonso,Urzúa Rojas,Chile,1997-02-04,28.0,Chile,Centrocampista,173 cm,70 kg,Derecho,Deportes Santa Cruz,2025,https://el.soccerway.com/players/diego-urzua/452737/,2025.0,Deportes Santa Cruz,PRB,0,0,0,0,0,1,0,0,0,0,2024,Curicó Unido,PRB,937.0,26.0,9.0,17.0,7.0,19.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,diego_alonso_urzua_rojas_chile_04_febrero_1997,Diego Alonso Urzúa Rojas,04/02/1997 (28),Mediocentro,Pivote,Deportes Santa Cruz,https://www.transfermarkt.es/diego-urzua/profil/spieler/539066,250 mil €,Chile,Derecho,Mauricio Méndez,29/01/2025,31/12/2025,diego_alonso_urzua_rojas_chile_04_febrero_1997,Diego Alonso Urzúa Rojas,Chile,28.0,48.0,04 febrero 1997,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,,,,,,,,Predeterminado
jonathan_alejandro_henriquez_huenupi_chile_30_marzo_2007,Jonathan Alejandro,Henríquez Huenupi,Chile,2007-03-30,17.0,Chile,Centrocampista,,,,Deportes Santa Cruz,2025,https://el.soccerway.com/players/jonathan-henriquez/1022054/,2025.0,Deportes Santa Cruz,PRB,?,?,?,?,?,?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Predeterminado
ignacio_andres_caroca_cordero_chile_02_noviembre_1993,Ignacio Andrés,Caroca Cordero,Chile,1993-11-02,31.0,Chile,Centrocampista,170 cm,64 kg,,Deportes Santa Cruz,2025,https://el.soccerway.com/players/ignacio-caroca-cordero/230424/,2025.0,Deportes Santa Cruz,PRB,90,1,1,0,0,0,0,0,0,0,2024,Rangers,PRB,1783.0,32.0,19.0,13.0,10.0,13.0,3.0,7.0,0.0,1.0,,,,,,,,,,,,,,ignacio_andres_caroca_cordero_chile_02_noviembre_1993,Ignacio Andrés Caroca Cordero,02/11/1993 (31),Pivote,Mediocentro,Deportes Santa Cruz,https://www.transfermarkt.es/ignacio-caroca/profil/spieler/216789,225 mil €,Chile,Derecho,Desconocido,08/01/2025,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
ruben_alonso_leyton_fuentes_chile_06_abril_2007,Rubén Alonso,Leyton Fuentes,Chile,2007-04-06,17.0,Chile,Centrocampista,,,,Deportes Santa Cruz,2025,https://el.soccerway.com/players/ruben-leyton/1022053/,2025.0,Deportes Santa Cruz,PRB,?,?,?,?,?,?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Predeterminado
luis_ricardo_nicolas_munoz_alvarez_chile_08_noviembre_2003,Luis Ricardo Nicolás,Muñoz Álvarez,Chile,2003-11-08,21.0,Chile,Centrocampista,187 cm,84 kg,,Deportes Santa Cruz,2025,https://el.soccerway.com/players/luis-munoz/813205/,2025.0,Deportes Santa Cruz,PRB,?,?,?,?,?,?,?,?,?,?,2024,Fernández Vial,SED,1493.0,19.0,16.0,3.0,5.0,3.0,1.0,6.0,0.0,0.0,,,,,,,,,,,,,,luis_ricardo_nicolas_munoz_alvarez_chile_08_noviembre_2003,Luis Ricardo Nicolás Muñoz Álvarez,08/11/2003 (21),Defensa central,Pivote,Deportes Santa Cruz,https://www.transfermarkt.es/luis-munoz/profil/spieler/1003968,Sin valor,Chile,Derecho,Vibra Futbol,11/01/2025,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
cristobal_alonso_castillo_espinaza_chile_04_febrero_2003,Cristóbal Alonso,Castillo Espinaza,Chile,2003-02-04,22.0,Chile,Centrocampista,177 cm,77 kg,Derecho,Deportes Santa Cruz,2025,https://el.soccerway.com/players/cristobal-castillo/696187/,2025.0,O'Higgins,PRD,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,cristobal_alonso_castillo_espinaza_chile_04_febrero_2003,Cristóbal Alonso Castillo Espinaza,04/02/2003 (22),Pivote,Mediocentro,Deportes Santa Cruz,https://www.transfermarkt.es/cristobal-castillo/profil/spieler/877255,225 mil €,Chile,Derecho,AIM fútbol,04/02/2025,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
diego_alberto_carreno_parada_chile_26_abril_2002,Diego Alberto,Carreño Parada,Chile,2002-04-26,22.0,Chile,Portero,189 cm,80 kg,Derecho,Deportes Santa Cruz,2025,https://el.soccerway.com/players/diego-carreno/576930/,2025.0,Deportes Santa Cruz,PRB,90,1,1,0,0,0,0,0,0,0,2024,O'Higgins,PRD,1018.0,12.0,12.0,0.0,1.0,18.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,diego_alberto_carreno_parada_chile_26_abril_2002,Diego Alberto Carreño Parada,26/04/2002 (22),Portero,Portero,Deportes Santa Cruz,https://www.transfermarkt.es/diego-carreno/profil/spieler/662755,200 mil €,Chile,Derecho,AIM fútbol,01/01/2025,31/12/2025,diego_alberto_carreno_parada_chile_26_abril_2002,Diego Alberto Carreño Parada,Chile,22.0,47.0,26 abril 2002,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,,,,,,,,Predeterminado
maximiliano_francisco_henriquez_poblete_chile_03_noviembre_2006,Maximiliano Francisco,Henríquez Poblete,Chile,2006-11-03,18.0,Chile,Portero,,,,Deportes Santa Cruz,2025,https://el.soccerway.com/players/maximiliano-henriquez/877594/,2025.0,Deportes Santa Cruz,PRB,0,0,0,0,0,1,0,0,0,0,2024,Deportes Santa Cruz,PRB,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Predeterminado
braian_gabriel_alvarez_argentina_22_agosto_1997,Braian Gabriel,Álvarez,Argentina,1997-08-22,27.0,Argentina,Defensa,171 cm,68 kg,,Deportes Santa Cruz,2025,https://el.soccerway.com/players/braian-gabriel-alvarez/472158/,2025.0,Deportes Santa Cruz,PRB,?,?,?,?,?,?,?,?,?,?,2024,Guillermo Brown,PRN,542.0,17.0,3.0,14.0,4.0,22.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,braian_gabriel_alvarez_argentina_22_agosto_1997,Braian Gabriel Álvarez,22/08/1997 (27),Extremo izquierdo,Interior derecho,Deportes Santa Cruz,https://www.transfermarkt.es/braian-alvarez/profil/spieler/545618,50 mil €,Argentina,Derecho,Desconocido,04/02/2025,31/12/2025,braian_gabriel_alvarez_argentina_22_agosto_1997,Braian Gabriel Alvarez,Argentina,27.0,42.0,22 agosto 1997,74,48,54,66,56,59,,,,,,,,Predeterminado
jesus_alberto_pino_villalon_chile_23_mayo_1991,Jesús Alberto,Pino Villalón,Chile,1991-05-23,33.0,Chile,Defensa,,,,Deportes Santa Cruz,2025,https://el.soccerway.com/players/jesus-pino/164143/,2025.0,Deportes Santa Cruz,PRB,90,1,1,0,0,0,0,0,0,0,2024,Deportes Santa Cruz,PRB,1896.0,24.0,21.0,3.0,0.0,5.0,3.0,3.0,0.0,0.0,,,,,,,,,,,,,,jesus_alberto_pino_villalon_chile_23_mayo_1991,Jesús Alberto Pino Villalón,23/05/1991 (33),Defensa central,Defensa central,Deportes Santa Cruz,https://www.transfermarkt.es/jesus-pino/profil/spieler/533447,150 mil €,Chile,Derecho,LBD,01/01/2023,31/12/2025,jesus_alberto_pino_villalon_chile_23_mayo_1991,Jesús Alberto Pino Villalón,Chile,33.0,58.0,23 mayo 1991,59,26,27,40,50,56,,,,,,,,Predeterminado
juan_jose_contreras_contreras_chile_08_julio_1993,Juan José,Contreras Contreras,Chile,1993-07-08,31.0,Chile,Defensa,,,,Deportes Santa Cruz,2025,https://el.soccerway.com/players/juan-contreras/366771/,2025.0,Deportes Santa Cruz,PRB,4,1,1,0,0,0,0,0,0,1,2024,Rangers,PRB,157.0,12.0,1.0,11.0,0.0,18.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,juan_jose_contreras_contreras_chile_08_julio_1993,Juan José Contreras Contreras,08/07/1993 (31),Lateral derecho,Defensa central,Deportes Santa Cruz,https://www.transfermarkt.es/juan-jose-contreras/profil/spieler/428531,100 mil €,Chile,Derecho,Desconocido,08/01/2025,31/12/2025,juan_jose_contreras_contreras_chile_08_julio_1993,Juan José Contreras Contreras,Chile,31.0,42.0,08 julio 1993,68,25,51,58,57,65,,,,,,,,Predeterminado
nicolas_andres_rivera_faundez_chile_27_junio_1998,Nicolás Andrés,Rivera Faúndez,Chile,1998-06-27,26.0,Chile,Centrocampista,,,,Deportes Santa Cruz,2025,https://el.soccerway.com/players/nicolas-rivera/396046/,2025.0,Deportes Santa Cruz,PRB,90,1,1,0,0,0,0,0,0,0,2024,Magallanes,PRB,854.0,21.0,10.0,11.0,11.0,14.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,nicolas_andres_rivera_faundez_chile_27_junio_1998,Nicolás Andrés Rivera Faúndez,27/06/1998 (26),Extremo izquierdo,Mediocentro ofensivo,Deportes Santa Cruz,https://www.transfermarkt.es/nicolas-rivera/profil/spieler/534276,250 mil €,Chile,Izquierdo,Mundo Futuro Chile,07/01/2025,31/12/2026,nicolas_andres_rivera_faundez_chile_27_junio_1998,Nicolás Andrés Rivera Faúndez,Chile,26.0,49.0,27 junio 1998,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,,,,,,,,Predeterminado
jaime_matias_carreno_lee-chong_chile_03_marzo_1997,Jaime Matías,Carreño Lee-Chong,Chile,1997-03-03,27.0,Chile,Delantero,,,,Deportes Santa Cruz,2025,https://el.soccerway.com/players/jaime-matias-carreno-lle-chong/290524/,2025.0,Deportes Santa Cruz,PRB,90,1,1,0,0,0,0,0,0,0,2024,Santiago Morning,PRB,228.0,8.0,3.0,5.0,3.0,7.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,jaime_matias_carreno_lee-chong_chile_03_marzo_1997,Jaime Matías Carreño Lee-Chong,03/03/1997 (27),Mediocentro,Pivote,Deportes Santa Cruz,https://www.transfermarkt.es/jaime-carreno/profil/spieler/393372,150 mil €,Chile,Derecho,AIM fútbol,07/01/2025,31/12/2025,jaime_matias_carreno_lee-chong_chile_03_marzo_1997,Jaime Matías Carreño Lee-Chong,Chile,27.0,42.0,03 marzo 1997,79,59,64,75,56,74,,,,,,,,Predeterminado
martin_ignacio_maturana_romero_chile_18_enero_2004,Martín Ignacio,Maturana Romero,Chile,2004-01-18,21.0,Chile,Centrocampista,,,,Deportes Santa Cruz,2025,https://el.soccerway.com/players/martin-maturana/871607/,2025.0,O'Higgins,PRD,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,martin_ignacio_maturana_romero_chile_18_enero_2004,Martín Ignacio Maturana Romero,18/01/2004 (21),Mediocentro ofensivo,Mediocentro,Deportes Santa Cruz,https://www.transfermarkt.es/martin-maturana/profil/spieler/1064210,300 mil €,Chile,Derecho,Desconocido,04/02/2025,31/12/2025,martin_ignacio_maturana_romero_chile_18_enero_2004,Martín Ignacio Maturana Romero,Chile,21.0,36.0,18 enero 2004,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,,,,,,,,Predeterminado
oscar_fernando_salinas_aguilar_chile_26_junio_1988,Óscar Fernando,Salinas Aguilar,Chile,1988-06-26,36.0,Chile,Delantero,173 cm,,,Recoleta,2025,https://el.soccerway.com/players/oscar-salinas/22167/,2025.0,Recoleta,PRB,62,1,1,0,1,0,0,0,0,0,2024,Recoleta,PRB,2158.0,33.0,28.0,5.0,23.0,5.0,4.0,4.0,0.0,0.0,,,,,,,,,,,,,,oscar_fernando_salinas_aguilar_chile_26_junio_1988,Óscar Fernando Salinas Aguilar,26/06/1988 (36),Delantero centro,Extremo izquierdo,Deportes Recoleta,https://www.transfermarkt.es/oscar-salinas/profil/spieler/156147,50 mil €,Chile,Derecho,Desconocido,01/01/2024,31/12/2025,oscar_fernando_salinas_aguilar_chile_26_junio_1988,Óscar Fernando Salinas Aguilar,Chile,36.0,55.0,26 junio 1988,84,57,54,77,37,77,,,,,,,,Predeterminado
carlos_genaro_gonzalez_acevedo_chile_18_noviembre_2002,Carlos Genaro,González Acevedo,Chile,2002-11-18,22.0,Chile,Delantero,,,,Recoleta,2025,https://el.soccerway.com/players/carlos-gonzalez/893331/,2025.0,Recoleta,PRB,46,1,1,0,1,0,0,0,0,0,2024,Trasandino,SED,1181.0,16.0,13.0,3.0,4.0,4.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,carlos_genaro_gonzalez_acevedo_chile_18_noviembre_2002,Carlos Genaro González Acevedo,18/11/2002 (22),Extremo derecho,Lateral derecho,Deportes Recoleta,https://www.transfermarkt.es/carlos-gonzalez/profil/spieler/1108729,Sin valor,Chile,Derecho,Desconocido,01/01/2023,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
felipe_andres_alvarado_inzunza_chile_08_febrero_1999,Felipe Andrés,Alvarado Inzunza,Chile,1999-02-08,26.0,Chile,Defensa,178 cm,73 kg,Izquierdo,Recoleta,2025,https://el.soccerway.com/players/felipe--alvarado/546232/,2025.0,Recoleta,PRB,15,1,0,1,0,1,0,0,0,0,2024,Santiago Morning,PRB,646.0,13.0,6.0,7.0,1.0,14.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Predeterminado
victor_armando_retamal_ahumada_chile_06_marzo_1998,Victor Armando,Retamal Ahumada,Chile,1998-03-06,26.0,Chile,Defensa,169 cm,,Derecho,Recoleta,2025,https://el.soccerway.com/players/victor-retamal/482732/,2025.0,Recoleta,PRB,0,0,0,0,0,1,0,0,0,0,2024,Recoleta,PRB,602.0,11.0,8.0,3.0,6.0,8.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,victor_armando_retamal_ahumada_chile_06_marzo_1998,Víctor Armando Retamal Ahumada,06/03/1998 (26),Lateral derecho,Mediocentro,Deportes Recoleta,https://www.transfermarkt.es/victor-retamal/profil/spieler/567415,225 mil €,Chile,Derecho,Desconocido,01/01/2024,31/12/2025,victor_armando_retamal_ahumada_chile_06_marzo_1998,Víctor Armando Retamal Ahumada,Chile,26.0,49.0,06 marzo 1998,71,40,60,66,55,65,,,,,,,,Predeterminado
ignacio_nicolas_lemmo_gervasio_uruguay_13_enero_1990,Ignacio Nicolás,Lemmo Gervasio,Uruguay,1990-01-13,35.0,Uruguay,Centrocampista,173 cm,73 kg,Izquierdo,Recoleta,2025,https://el.soccerway.com/players/ignacio-nicolas-lemmo-gervasio/143065/,2025.0,Recoleta,PRB,90,1,1,0,0,0,0,0,0,0,2024,Progreso,PRD,2308.0,32.0,28.0,4.0,21.0,8.0,7.0,6.0,0.0,0.0,,,,,,,,,,,,,,ignacio_nicolas_lemmo_gervasio_uruguay_13_enero_1990,Ignacio Nicolás Lemmo Gervasio,13/01/1990 (35),Mediocentro ofensivo,Mediapunta,Deportes Recoleta,https://www.transfermarkt.es/ignacio-lemmo/profil/spieler/167936,150 mil €,Uruguay,Izquierdo,Familiar,01/01/2025,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
christopher_alexander_navarro_reyes_chile_02_octubre_2002,Christopher Alexander,Navarro Reyes,Chile,2002-10-02,22.0,Chile,Defensa,,,,Recoleta,2025,https://el.soccerway.com/players/christopher-navarro/826870/,2025.0,Recoleta,PRB,46,1,1,0,1,0,0,0,0,0,2024,Recoleta,PRB,1055.0,21.0,13.0,8.0,12.0,11.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,christopher_alexander_navarro_reyes_chile_02_octubre_2002,Christopher Alexander Navarro Reyes,02/10/2002 (22),Extremo derecho,Lateral derecho,Deportes Recoleta,https://www.transfermarkt.es/christopher-navarro/profil/spieler/1002050,200 mil €,Chile,Derecho,FBH,01/01/2022,31/12/2025,christopher_alexander_navarro_reyes_chile_02_octubre_2002,Christopher Alexander  Navarro Reyes,Chile,22.0,41.0,02 octubre 2002,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,,,,,,,,Predeterminado
cristobal_osvaldo_marin_barrios_chile_03_junio_1994,Cristóbal Osvaldo,Marín Barrios,Chile,1994-06-03,30.0,Chile,Centrocampista,,,,Recoleta,2025,https://el.soccerway.com/players/cristobal-marin/300508/,2025.0,Recoleta,PRB,?,?,?,?,?,?,?,?,?,?,2024,Recoleta,PRB,1201.0,25.0,13.0,12.0,12.0,16.0,3.0,10.0,0.0,0.0,,,,,,,,,,,,,,cristobal_osvaldo_marin_barrios_chile_03_junio_1994,Cristóbal Osvaldo Marín Barrios,03/06/1994 (30),Mediocentro,Lateral izquierdo,Deportes Recoleta,https://www.transfermarkt.es/cristobal-marin/profil/spieler/534971,300 mil €,Chile,Izquierdo,Mundo Futuro Chile,01/01/2024,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
marcelo_pablo_flores_vivallo_chile_10_diciembre_2001,Marcelo Pablo,Flores Vivallo,Chile,2001-12-10,23.0,Chile,Defensa,,,,Recoleta,2025,https://el.soccerway.com/players/marcelo-flores/613775/,2025.0,Recoleta,PRB,?,?,?,?,?,?,?,?,?,?,2024,Recoleta,PRB,358.0,12.0,1.0,11.0,1.0,14.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,marcelo_pablo_flores_vivallo_chile_10_diciembre_2001,Marcelo Pablo Flores Vivallo,10/12/2001 (23),Lateral izquierdo,Lateral izquierdo,Deportes Recoleta,https://www.transfermarkt.es/marcelo-flores/profil/spieler/844690,75 mil €,Chile,Izquierdo,Mundo Futuro Chile,01/01/2024,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
