soccerway_pk,Nombre,Apellidos,Nacionalidad_x,Fecha de nacimiento,Edad_x,País de nacimiento,Posición,Altura,Peso,Pie_x,Equipo_x,Temporada,URL,2025_Temporada,2025_Equipo,2025_Liga,2025_Minutos Jugados,2025_Apariciones,2025_Alineaciones,2025_Entra,2025_Sale,2025_Comenzó de suplente,2025_Gol,2025_Amarilla,2025_Segunda Amarilla,2025_Roja,2024_Temporada,2024_Equipo,2024_Liga,2024_Minutos Jugados,2024_Apariciones,2024_Alineaciones,2024_Entra,2024_Sale,2024_Comenzó de suplente,2024_Gol,2024_Amarilla,2024_Segunda Amarilla,2024_Roja,tmkt_pk,Nombre Jugador,Fecha Nacimiento,Posicion,Posicion Secundaria,Equipo_y,Link Jugador,Valor de Mercado,Nacionalidad_y,Pie_y,Agente,Fichado,Contrato Hasta,besoccer_pk,Nombre completo,Nacionalidad,Edad_y,ELO,birth_date,Salto,Estirada,Paradas,Saques,Colocación,Reflejos,Ritmo,Tiro,Pase,Regate,Defensa,Fisico,Valoracion Scouting
matias_eduardo_reyes_lepicheo_chile_05_abril_2004,Matías Eduardo,Reyes Lepicheo,Chile,2004-04-05,20.0,Chile,Portero,,,,Deportes Iquique,2025,https://el.soccerway.com/players/matias-reyes-lepicheo/824922/,2025.0,Deportes Iquique,PRD,0,0,0,0,0,0,0,0,0,0,2024,Deportes Iquique,PRD,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,matias_eduardo_reyes_lepicheo_chile_05_abril_2004,Matías Eduardo Reyes Lepicheo,05/04/2004 (20),Portero,Portero,Deportes Iquique,https://www.transfermarkt.es/matias-reyes/profil/spieler/983501,25 mil €,Chile,Desconocido,Desconocido,-,-,matias_eduardo_reyes_lepicheo_chile_05_abril_2004,Matías Eduardo Reyes Lepicheo,Chile,20.0,30.0,05 abril 2004,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,,,,,,,
tiago_martin_ferreyra_argentina_17_abril_2002,Tiago Martín,Ferreyra,Argentina,2002-04-17,22.0,Argentina,Defensa,,,,Deportes Iquique,2025,https://el.soccerway.com/players/tiago-ferreyra/684486/,2025.0,Deportes Iquique,PRD,81,1,1,0,1,0,0,1,0,0,2024,Defensa y Justicia,LPA,1.0,2.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,tiago_martin_ferreyra_argentina_17_abril_2002,Tiago Martín Ferreyra,17/04/2002 (22),Defensa central,Lateral izquierdo,Deportes Iquique,https://www.transfermarkt.es/tiago-ferreyra/profil/spieler/1002334,50 mil €,Argentina,Izquierdo,Desconocido,13/01/2025,31/12/2025,tiago_martin_ferreyra_argentina_17_abril_2002,Tiago Martín Ferreyra,Argentina,22.0,52.0,17 abril 2002,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,,,,,,,
diego_felipe_andres_orellana_medina_chile_16_mayo_1993,Diego Felipe Andrés,Orellana Medina,Chile,1993-05-16,31.0,Chile,Centrocampista,,,,Deportes Iquique,2025,https://el.soccerway.com/players/diego-orellana/136275/,2025.0,Deportes Iquique,PRD,46,1,1,0,1,0,0,1,0,0,2024,Deportes Iquique,PRD,2233.0,28.0,26.0,2.0,8.0,2.0,2.0,8.0,0.0,0.0,diego_felipe_andres_orellana_medina_chile_16_mayo_1993,Diego Felipe Andrés Orellana Medina,16/05/1993 (31),Pivote,Mediocentro,Deportes Iquique,https://www.transfermarkt.es/diego-orellana/profil/spieler/156029,550 mil €,Chile,Derecho,Desconocido,03/01/2023,31/12/2025,diego_felipe_andres_orellana_medina_chile_16_mayo_1993,Diego Felipe Andrés Orellana Medina,Chile,31.0,62.0,16 mayo 1993,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,,,,,,,
cesar_nicolas_fuentes_gonzalez_chile_12_abril_1993,César Nicolás,Fuentes González,Chile,1993-04-12,31.0,Chile,Centrocampista,173 cm,70 kg,,Deportes Iquique,2025,https://el.soccerway.com/players/cesar-nicolas-fuentes-gonzalez/219611/,2025.0,Deportes Iquique,PRD,90,1,1,0,0,0,0,0,0,0,2024,Colo Colo,PRD,199.0,3.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,cesar_nicolas_fuentes_gonzalez_chile_12_abril_1993,César Nicolás Fuentes González,12/04/1993 (31),Pivote,Mediocentro,Deportes Iquique,https://www.transfermarkt.es/cesar-fuentes/profil/spieler/189794,300 mil €,Chile,Derecho,Vibra Futbol,01/01/2025,31/12/2026,cesar_nicolas_fuentes_gonzalez_chile_12_abril_1993,César Nicolás Fuentes González,Chile,31.0,57.0,12 abril 1993,66,56,60,67,56,77,,,,,,,
steffan_patricio_pino_briceno_chile_26_febrero_1994,Steffan Patricio,Pino Briceño,Chile,1994-02-26,30.0,Chile,Delantero,199 cm,90 kg,Derecho,Deportes Iquique,2025,https://el.soccerway.com/players/stefan-pino/458937/,2025.0,Deportes Iquique,PRD,0,0,0,0,0,0,0,0,0,0,2024,Deportes Iquique,PRD,2147.0,26.0,25.0,1.0,9.0,1.0,13.0,8.0,0.0,1.0,steffan_patricio_pino_briceno_chile_26_febrero_1994,Steffan Patricio Pino Briceño,26/02/1994 (30),Delantero centro,Delantero centro,Deportes Iquique,https://www.transfermarkt.es/steffan-pino/profil/spieler/535208,800 mil €,Chile,Derecho,Mauricio Méndez,01/01/2023,31/12/2026,steffan_patricio_pino_briceno_chile_26_febrero_1994,Steffan Patricio Pino Briceño,Chile,30.0,65.0,26 febrero 1994,58,42,46,54,29,62,,,,,,,
ruben_ignacio_farfan_arancibia_chile_25_septiembre_1991,Rubén Ignacio,Farfán Arancibia,Chile,1991-09-25,33.0,Chile,Delantero,174 cm,67 kg,Derecho,Deportes Iquique,2025,https://el.soccerway.com/players/ruben-ignacio-farfan-arancibia/280942/,2025.0,Deportes Iquique,PRD,90,1,1,0,0,0,0,0,0,0,2024,Deportes Iquique,PRD,913.0,22.0,9.0,13.0,6.0,16.0,2.0,4.0,0.0,0.0,ruben_ignacio_farfan_arancibia_chile_25_septiembre_1991,Rúben Ignacio Farfán Arancibia,25/09/1991 (33),Extremo derecho,Delantero centro,Deportes Iquique,https://www.transfermarkt.es/ruben-farfan/profil/spieler/265470,300 mil €,Chile,Derecho,Mundo Futuro Chile,01/01/2024,31/12/2025,ruben_ignacio_farfan_arancibia_chile_25_septiembre_1991,Ruben Ignacio Farfan Arancibia,Chile,33.0,55.0,25 septiembre 1991,90,59,62,80,44,66,,,,,,,
daniel_alexis_castillo_lavin_chile_23_octubre_1990,Daniel Alexis,Castillo Lavín,Chile,1990-10-23,34.0,Chile,Portero,181 cm,,,Deportes Iquique,2025,https://el.soccerway.com/players/daniel-castillo/228989/,2025.0,Deportes Iquique,PRD,0,0,0,0,0,1,0,0,0,0,2024,Deportes Iquique,PRD,2160.0,24.0,24.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,daniel_alexis_castillo_lavin_chile_23_octubre_1990,Daniel Alexis Castillo Lavin,23/10/1990 (34),Portero,Portero,Deportes Iquique,https://www.transfermarkt.es/daniel-castillo/profil/spieler/216102,150 mil €,Chile,Izquierdo,Soccer Dreams,01/03/2021,31/12/2025,daniel_alexis_castillo_lavin_chile_23_octubre_1990,Daniel Alexis Castillo Lavin,Chile,34.0,62.0,23 octubre 1990,58,66,63,60,67,68,,,,,,,
misael_aldair_davila_carvajal_chile_17_julio_1991,Misael Aldair,Dávila Carvajal,Chile,1991-07-17,33.0,Chile,Centrocampista,174 cm,78 kg,,Deportes Iquique,2025,https://el.soccerway.com/players/misael-davila/72868/,2025.0,Deportes Iquique,PRD,44,1,0,1,0,1,0,0,0,0,2024,Palestino,PRD,1843.0,28.0,21.0,7.0,7.0,7.0,4.0,2.0,0.0,1.0,misael_aldair_davila_carvajal_chile_17_julio_1991,Misael Aldair Dávila Carvajal,17/07/1991 (33),Mediocentro,Interior izquierdo,Deportes Iquique,https://www.transfermarkt.es/misael-davila/profil/spieler/119442,400 mil €,Chile,Izquierdo,Mundo Futuro Chile,01/01/2025,31/12/2026,misael_aldair_davila_carvajal_chile_17_julio_1991,Misael Aldair Dávila Carvajal,Chile,33.0,70.0,17 julio 1991,80,61,64,75,52,67,,,,,,,
luis_ignacio_casanova_sandoval_chile_01_julio_1992,Luis Ignacio,Casanova Sandoval,Chile,1992-07-01,32.0,Chile,Defensa,182 cm,80 kg,Derecho,Deportes Iquique,2025,https://el.soccerway.com/players/luis-casanova/111787/,2025.0,Deportes Iquique,PRD,9,1,0,1,0,1,0,0,0,0,2024,Deportes Iquique,PRD,1987.0,24.0,23.0,1.0,4.0,1.0,0.0,5.0,0.0,0.0,luis_ignacio_casanova_sandoval_chile_01_julio_1992,Luis Ignacio Casanova Sandoval,01/07/1992 (32),Defensa central,Defensa central,Deportes Iquique,https://www.transfermarkt.es/luis-casanova/profil/spieler/140025,350 mil €,Chile,Derecho,Desconocido,06/01/2024,31/12/2025,luis_ignacio_casanova_sandoval_chile_01_julio_1992,Luis Ignacio Casanova Sandoval,Chile,32.0,64.0,01 julio 1992,49,37,47,40,49,58,,,,,,,
edson_raul_puch_cortes_chile_09_abril_1986,Edson Raúl,Puch Cortés,Chile,1986-04-09,38.0,Chile,Delantero,168 cm,72 kg,Derecho,Deportes Iquique,2025,https://el.soccerway.com/players/edson-puch/73463/,2025.0,Deportes Iquique,PRD,0,0,0,0,0,0,0,0,0,0,2024,Deportes Iquique,PRD,1929.0,23.0,23.0,0.0,9.0,0.0,8.0,6.0,1.0,0.0,,,,,,,,,,,,,,edson_raul_puch_cortes_chile_09_abril_1986,Edson Raúl Puch Cortés,Chile,38.0,63.0,09 abril 1986,85,59,65,82,47,73,,,,,,,
caetano_gemelli_colossi_brasil_08_agosto_2005,Caetano,Gemelli Colossi,Brasil,2005-08-08,19.0,Brasil,Delantero,,,,Ñublense,2025,https://el.soccerway.com/players/caetano-gemelli-colossi/887353/,2025.0,Ñublense,PRD,0,0,0,0,0,0,0,0,0,0,2024,Chapecoense ,SEB,21.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,caetano_gemelli_colossi_brasil_08_agosto_2005,Caetano Gemelli Colossi,08/08/2005 (19),Extremo derecho,Mediocentro ofensivo,CD Ñublense,https://www.transfermarkt.es/caca/profil/spieler/1084628,Sin valor,Brasil,Derecho,Marcio Bittencourt ...,17/01/2025,31/12/2025,,,,,,,,,,,,,,,,,,,
bayron_andres_oyarzo_munoz_chile_14_julio_1995,Bayron Andrés,Oyarzo Muñoz,Chile,1995-07-14,29.0,Chile,Delantero,167 cm,65 kg,,Ñublense,2025,https://el.soccerway.com/players/bayron-oyarzo/352929/,2025.0,Ñublense,PRD,20,1,0,1,0,1,0,0,0,0,2024,Ñublense,PRD,1718.0,23.0,20.0,3.0,14.0,3.0,6.0,3.0,0.0,0.0,bayron_andres_oyarzo_munoz_chile_14_julio_1995,Bayron Andrés Oyarzo Muñoz,14/07/1995 (29),Extremo derecho,Extremo izquierdo,CD Ñublense,https://www.transfermarkt.es/bayron-oyarzo/profil/spieler/367462,700 mil €,Chile,Derecho,UNOSPORTS,01/01/2023,31/12/2025,,,,,,,,,,,,,,,,,,,
claudio_antonio_chandia_riffo_chile_14_noviembre_2006,Claudio Antonio,Chandía Riffo,Chile,2006-11-14,18.0,Chile,Portero,183 cm,72 kg,,Ñublense,2025,https://el.soccerway.com/players/claudio-chandia/845815/,2025.0,Ñublense,PRD,0,0,0,0,0,0,0,0,0,0,2024,Ñublense,PRD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
joaquin_alexander_rios_torres_chile_06_abril_2007,Joaquín Alexander,Ríos Torres,Chile,2007-04-06,17.0,Chile,Portero,,,,Ñublense,2025,https://el.soccerway.com/players/joaquin-rios/902993/,2025.0,Ñublense,PRD,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
osvaldo_javier_bosso_torres_chile_14_octubre_1993,Osvaldo Javier,Bosso Torres,Chile,1993-10-14,31.0,Chile,Centrocampista,177 cm,75 kg,,Ñublense,2025,https://el.soccerway.com/players/osvaldo-bosso/215818/,2025.0,Ñublense,PRD,0,0,0,0,0,0,0,0,0,0,2024,Ñublense,PRD,1890.0,21.0,21.0,0.0,1.0,4.0,1.0,3.0,1.0,0.0,osvaldo_javier_bosso_torres_chile_14_octubre_1993,Osvaldo Javier Bosso Torres,14/10/1993 (31),Defensa central,Pivote,CD Ñublense,https://www.transfermarkt.es/osvaldo-bosso/profil/spieler/209815,350 mil €,Chile,Derecho,Desconocido,12/01/2024,-,osvaldo_javier_bosso_torres_chile_14_octubre_1993,Osvaldo Javier Bosso Torres,Chile,31.0,67.0,14 octubre 1993,75,42,57,64,55,66,,,,,,,
matias_andres_plaza_berrios_chile_22_febrero_2001,Matías Andrés,Plaza Berrios,Chile,2001-02-22,23.0,Chile,Centrocampista,169 cm,59 kg,,Ñublense,2025,https://el.soccerway.com/players/matias-andres-plaza-berrios/697084/,2025.0,Ñublense,PRD,0,0,0,0,0,0,0,0,0,0,2024,Ñublense,PRD,527.0,22.0,4.0,18.0,3.0,25.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ivan_marcelo_rozas_aguero_chile_01_julio_1998,Iván Marcelo,Rozas Agüero,Chile,1998-07-01,26.0,Chile,Centrocampista,178 cm,79 kg,Izquierdo,Ñublense,2025,https://el.soccerway.com/players/ivan-rozas/466211/,2025.0,Ñublense,PRD,20,1,0,1,0,1,0,0,0,0,2024,Ñublense,PRD,893.0,19.0,9.0,10.0,8.0,15.0,1.0,3.0,0.0,0.0,ivan_marcelo_rozas_aguero_chile_01_julio_1998,Iván Marcelo Rozas Agüero,01/07/1998 (26),Mediocentro,Pivote,CD Ñublense,https://www.transfermarkt.es/ivan-rozas/profil/spieler/491420,400 mil €,Chile,Izquierdo,UNOSPORTS,16/02/2021,31/12/2025,ivan_marcelo_rozas_aguero_chile_01_julio_1998,Iván Marcelo Rozas Agüero,Chile,26.0,55.0,01 julio 1998,71,52,56,66,41,62,,,,,,,
carlos_alfredo_labrin_candia_chile_02_diciembre_1990,Carlos Alfredo,Labrín Candia,Chile,1990-12-02,34.0,Chile,Defensa,182 cm,75 kg,Derecho,Ñublense,2025,https://el.soccerway.com/players/carlos-alfredo-labrin/63705/,2025.0,Ñublense,PRD,90,1,1,0,0,0,0,1,0,0,2024,Ñublense,PRD,1703.0,23.0,18.0,5.0,0.0,8.0,0.0,6.0,0.0,0.0,carlos_alfredo_labrin_candia_chile_02_diciembre_1990,Carlos Alfredo Labrín Candia,02/12/1990 (34),Defensa central,Defensa central,CD Ñublense,https://www.transfermarkt.es/carlos-labrin/profil/spieler/89783,200 mil €,Chile,Derecho,Mundo Futuro Chile,12/01/2024,-,carlos_alfredo_labrin_candia_chile_02_diciembre_1990,Carlos Alfredo Labrin Candia,Chile,34.0,65.0,02 diciembre 1990,50,35,37,49,44,66,,,,,,,
lucas_esteban_molina_canto_chile_27_febrero_2006,Lucas Esteban,Molina Canto,Chile,2006-02-27,18.0,Chile,Centrocampista,170 cm,69 kg,,Ñublense,2025,https://el.soccerway.com/players/lucas-molina/860377/,,,,,,,,,,,,,,,,,,,,,,,,,,,lucas_esteban_molina_canto_chile_27_febrero_2006,Lucas Esteban Molina Canto,27/02/2006 (18),Extremo izquierdo,Extremo derecho,CD Ñublense,https://www.transfermarkt.es/lucas-molina-canto/profil/spieler/1175374,Sin valor,Chile,Izquierdo,Desconocido,01/01/2025,-,,,,,,,,,,,,,,,,,,,
pablo_ezequiel_calderon_argentina_13_mayo_1998,Pablo Ezequiel,Calderón,Argentina,1998-05-13,26.0,Argentina,Defensa,176 cm,71 kg,Derecho,Ñublense,2025,https://el.soccerway.com/players/pablo-ezeqiel-calderon/630865/,2025.0,Ñublense,PRD,90,1,1,0,0,0,0,1,0,0,2024,Deportivo Madryn,PRN,3018.0,35.0,34.0,1.0,2.0,1.0,0.0,9.0,1.0,1.0,pablo_ezequiel_calderon_argentina_13_mayo_1998,Pablo Ezequiel Calderón,13/05/1998 (26),Defensa central,Defensa central,CD Ñublense,https://www.transfermarkt.es/pablo-calderon/profil/spieler/706577,250 mil €,Argentina,Ambidiestro,Baredes Sport & Law,16/01/2025,31/12/2025,,,,,,,,,,,,,,,,,,,
pedro_ivan_sanchez_torrealba_chile_07_febrero_1998,Pedro Iván,Sánchez Torrealba,Chile,1998-02-07,27.0,Chile,Delantero,179 cm,66 kg,,Ñublense,2025,https://el.soccerway.com/players/pedro--sanchez/429341/,2025.0,Ñublense,PRD,30,1,0,1,0,1,0,0,0,0,2024,Ñublense,PRD,1169.0,23.0,13.0,10.0,11.0,10.0,4.0,1.0,0.0,0.0,pedro_ivan_sanchez_torrealba_chile_07_febrero_1998,Pedro Iván Sánchez Torrealba,07/02/1998 (27),Delantero centro,Mediocentro ofensivo,CD Ñublense,https://www.transfermarkt.es/pedro-sanchez/profil/spieler/525162,450 mil €,Chile,Derecho,UNOSPORTS,04/01/2024,31/12/2027,pedro_ivan_sanchez_torrealba_chile_07_febrero_1998,Pedro Iván Sánchez Torrealba,Chile,27.0,55.0,07 febrero 1998,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,,,,,,,
patricio_rodolfo_rubio_pulgar_chile_18_abril_1989,Patricio Rodolfo,Rubio Pulgar,Chile,1989-04-18,35.0,Chile,Delantero,174 cm,81 kg,Derecho,Ñublense,2025,https://el.soccerway.com/players/patricio-rubio/96529/,2025.0,Ñublense,PRD,70,1,1,0,1,0,0,0,0,0,2024,Ñublense,PRD,1605.0,23.0,17.0,6.0,3.0,8.0,9.0,9.0,1.0,0.0,patricio_rodolfo_rubio_pulgar_chile_18_abril_1989,Patricio Rodolfo Rubio Pulgar,18/04/1989 (35),Delantero centro,Extremo izquierdo,CD Ñublense,https://www.transfermarkt.es/patricio-rubio/profil/spieler/216800,200 mil €,Chile,Derecho,UNOSPORTS,25/01/2022,31/12/2025,patricio_rodolfo_rubio_pulgar_chile_18_abril_1989,Patricio Rodolfo Rubio Pulgar,Chile,35.0,67.0,18 abril 1989,63,65,60,68,35,74,,,,,,,
daniel_abraham_saavedra_yanez_chile_12_febrero_2004,Daniel Abraham,Saavedra Yáñez,Chile,2004-02-12,21.0,Chile,Centrocampista,,,,Ñublense,2025,https://el.soccerway.com/players/daniel-abraham-saavedra-yanez/953126/,2025.0,Ñublense,PRD,0,0,0,0,0,0,0,0,0,0,2024,Ñublense,PRD,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diego_andres_tapia_rojas_chile_07_mayo_1995,Diego Andrés,Tapia Rojas,Chile,1995-05-07,29.0,Chile,Portero,186 cm,80 kg,Izquierdo,Ñublense,2025,https://el.soccerway.com/players/diego-andres-tapia/344753/,2025.0,Ñublense,PRD,0,0,0,0,0,1,0,0,0,0,2024,Ñublense,PRD,332.0,4.0,3.0,1.0,0.0,26.0,0.0,1.0,0.0,0.0,diego_andres_tapia_rojas_chile_07_mayo_1995,Diego Andrés Tapia Rojas,07/05/1995 (29),Portero,Portero,CD Ñublense,https://www.transfermarkt.es/diego-tapia/profil/spieler/386172,250 mil €,Chile,Izquierdo,Desconocido,08/01/2024,-,diego_andres_tapia_rojas_chile_07_mayo_1995,Diego Andrés Tapia Rojas,Chile,29.0,47.0,07 mayo 1995,52,63,64,62,62,63,,,,,,,
jovany_alberto_campusano_villega_chile_29_enero_1993,Jovany Alberto,Campusano Villega,Chile,1993-01-29,32.0,Chile,Centrocampista,164 cm,69 kg,,Ñublense,2025,https://el.soccerway.com/players/giovanni-campusano/186461/,2025.0,Ñublense,PRD,0,0,0,0,0,0,0,0,0,0,2024,Ñublense,PRD,2143.0,26.0,26.0,0.0,2.0,0.0,4.0,7.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esteban_cristobal_valencia_reyes_chile_13_agosto_1999,Esteban Cristóbal,Valencia Reyes,Chile,1999-08-13,25.0,Chile,Centrocampista,176 cm,73 kg,,Ñublense,2025,https://el.soccerway.com/players/esteban-cristobal-valencia/535417/,2025.0,Ñublense,PRD,37,1,1,0,0,0,0,0,0,1,2024,Unión La Calera,PRD,1051.0,21.0,12.0,9.0,9.0,11.0,0.0,1.0,0.0,0.0,esteban_cristobal_valencia_reyes_chile_13_agosto_1999,Esteban Cristóbal Valencia Reyes,13/08/1999 (25),Mediocentro,Pivote,CD Ñublense,https://www.transfermarkt.es/esteban-valencia/profil/spieler/589854,500 mil €,Chile,Derecho,BEGOAT - ...,01/01/2025,31/12/2026,esteban_cristobal_valencia_reyes_chile_13_agosto_1999,Esteban Cristóbal Valencia Reyes,Chile,25.0,59.0,13 agosto 1999,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,,,,,,,
jhonatan_nery_tempine_velasquez_chile_28_junio_2006,Jhonatan Nery,Tempine Velásquez,Chile,2006-06-28,18.0,Chile,Centrocampista,171 cm,68 kg,,Ñublense,2025,https://el.soccerway.com/players/jonathan-tempine/847404/,2025.0,Ñublense,PRD,0,0,0,0,0,0,0,0,0,0,2024,Ñublense,PRD,10.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gabriel_maximiliano_graciani_argentina_28_noviembre_1993,Gabriel Maximiliano,Graciani,Argentina,1993-11-28,31.0,Argentina,Delantero,180 cm,75 kg,Derecho,Ñublense,2025,https://el.soccerway.com/players/gabriel-graciani/176411/,2025.0,Ñublense,PRD,60,1,1,0,1,0,0,0,0,0,2024,Ñublense,PRD,1888.0,28.0,23.0,5.0,13.0,5.0,6.0,3.0,0.0,0.0,gabriel_maximiliano_graciani_argentina_28_noviembre_1993,Gabriel Maximiliano Graciani,28/11/1993 (31),Mediocentro ofensivo,Interior derecho,CD Ñublense,https://www.transfermarkt.es/gabriel-graciani/profil/spieler/43491,850 mil €,Argentina,Derecho,Desconocido,03/01/2024,31/12/2025,gabriel_maximiliano_graciani_argentina_28_noviembre_1993,Gabriel Maximiliano Graciani,Argentina,31.0,67.0,28 noviembre 1993,75,60,65,72,43,75,,,,,,,
gonzalo_ariel_sosa_argentina_04_enero_1989,Gonzalo Ariel,Sosa,Argentina,1989-01-04,36.0,Argentina,Delantero,183 cm,78 kg,,Ñublense,2025,https://el.soccerway.com/players/gonzalo-sosa/207854/,2025.0,Ñublense,PRD,60,1,1,0,1,0,0,0,0,0,2024,Palestino,PRD,1516.0,22.0,19.0,3.0,15.0,3.0,8.0,4.0,0.0,0.0,gonzalo_ariel_sosa_argentina_04_enero_1989,Gonzalo Ariel Sosa,04/01/1989 (36),Delantero centro,Delantero centro,CD Ñublense,https://www.transfermarkt.es/gonzalo-sosa/profil/spieler/529755,250 mil €,Argentina,Derecho,3T-FUTBOL,01/01/2025,31/12/2025,gonzalo_ariel_sosa_argentina_04_enero_1989,Gonzalo Ariel Sosa,Argentina,36.0,68.0,04 enero 1989,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,,,,,,,
valentin_demateis_argentina_01_abril_2001,Valentín,Demateis,Argentina,2001-04-01,23.0,Argentina,Centrocampista,,,,Ñublense,2025,https://el.soccerway.com/players/valentin-demateis/613291/,2025.0,Ñublense,PRD,?,?,?,?,?,?,?,?,?,?,2024,Melipilla,SED,910.0,11.0,10.0,1.0,4.0,1.0,0.0,3.0,1.0,0.0,,,,,,,,,,,,,,valentin_demateis_argentina_01_abril_2001,Valentín Demateis,Argentina,23.0,46.0,01 abril 2001,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,,,,,,,
giovanny_andres_avalos_ovelar_chile_30_marzo_2005,Giovanny Andrés,Ávalos Ovelar,Chile,2005-03-30,19.0,Chile,Delantero,,,,Ñublense,2025,https://el.soccerway.com/players/giovanny-andres-avalos-ovelar/898211/,2025.0,Ñublense,PRD,0,0,0,0,0,0,0,0,0,0,2023,Universidad Concepción,PRB,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bernardo_humberto_cerezo_rojas_chile_21_enero_1995,Bernardo Humberto,Cerezo Rojas,Chile,1995-01-21,30.0,Chile,Defensa,177 cm,68 kg,,Ñublense,2025,https://el.soccerway.com/players/bernardo-cerezo/265440/,2025.0,Ñublense,PRD,0,0,0,0,0,0,0,0,0,0,2024,Ñublense,PRD,1952.0,23.0,23.0,0.0,5.0,0.0,3.0,8.0,1.0,0.0,bernardo_humberto_cerezo_rojas_chile_21_enero_1995,Bernardo Humberto Cerezo Rojas,21/01/1995 (30),Lateral derecho,Defensa central,CD Ñublense,https://www.transfermarkt.es/bernardo-cerezo/profil/spieler/251047,650 mil €,Chile,Derecho,Desconocido,18/02/2021,31/12/2025,bernardo_humberto_cerezo_rojas_chile_21_enero_1995,Bernardo Humberto Cerezo Rojas,Chile,30.0,69.0,21 enero 1995,66,40,45,60,56,74,,,,,,,
pablo_ignacio_toledo_alvarez_chile_14_julio_2006,Pablo Ignacio,Toledo Álvarez,Chile,2006-07-14,18.0,Chile,Delantero,,,,Ñublense,2025,https://el.soccerway.com/players/pablo-toledo-alvarez/1023654/,2025.0,Ñublense,PRD,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lautaro_pignata_argentina_14_diciembre_2004,Lautaro,Pignata,Argentina,2004-12-14,20.0,Argentina,Defensa,,,,Ñublense,2025,https://el.soccerway.com/players/lautaro-pignata/953125/,2025.0,Ñublense,PRD,?,?,?,?,?,?,?,?,?,?,2024,Ñublense,PRD,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
martin_vladimir_rodriguez_torrejon_chile_05_agosto_1994,Martín Vladimir,Rodríguez Torrejón,Chile,1994-08-05,30.0,Chile,Centrocampista,171 cm,78 kg,Derecho,Ñublense,2025,https://el.soccerway.com/players/martin-rodriguez/190520/,2025.0,Ñublense,PRD,30,1,0,1,0,1,0,0,0,0,2024,DC United,MLS,1251.0,25.0,12.0,13.0,7.0,21.0,2.0,5.0,0.0,0.0,martin_vladimir_rodriguez_torrejon_chile_05_agosto_1994,Martín Vladimir Rodríguez Torrejón,05/08/1994 (30),Extremo izquierdo,Extremo derecho,CD Ñublense,https://www.transfermarkt.es/martin-rodriguez/profil/spieler/187309,500 mil €,Chile,Derecho,UNOSPORTS,10/02/2025,31/12/2025,martin_vladimir_rodriguez_torrejon_chile_05_agosto_1994,Martin Vladimir Rodriguez Torrejón,Chile,30.0,59.0,05 agosto 1994,81,65,68,76,46,67,,,,,,,
rodrigo_antonio_gonzalez_catalan_chile_30_noviembre_1995,Rodrigo Antonio,González Catalán,Chile,1995-11-30,29.0,Chile,Centrocampista,181 cm,80 kg,Derecho,Ñublense,2025,https://el.soccerway.com/players/rodrigo-gonzalez/449483/,2025.0,Ñublense,PRD,77,1,1,0,1,0,0,0,0,0,2024,Magallanes,PRB,1678.0,26.0,19.0,7.0,10.0,7.0,4.0,2.0,0.0,1.0,rodrigo_antonio_gonzalez_catalan_chile_30_noviembre_1995,Rodrigo Antonio González Catalán,30/11/1995 (29),Lateral derecho,Extremo derecho,CD Ñublense,https://www.transfermarkt.es/rodrigo-gonzalez/profil/spieler/461601,350 mil €,Chile,Derecho,UNOSPORTS,01/01/2025,31/12/2026,,,,,,,,,,,,,,,,,,,
